"coded_run","cooccur","fit","fitfilt","mu","run","sim","run_name","sym"
"11","59","0","0","0.09","FacSparseSp20","0","FacSparseSp20+","1"
"11","63","0.11","0.11","0.14","FacSparseSp20","0","FacSparseSp20+","1"
"11","67","0.92","0.92","0.19","FacSparseSp20","0","FacSparseSp20+","1"
"11","68","0","0","0.15","FacSparseSp20","0","FacSparseSp20+","1"
"11","30","'-2.68","0","'-6.39","FacSparseSp20","0","FacSparseSp20+","1"
"11","75","0","0","0.13","FacSparseSp20","0","FacSparseSp20+","1"
"11","77","0","0","0.19","FacSparseSp20","0","FacSparseSp20+","1"
"11","75","0","0","0.18","FacSparseSp20","0","FacSparseSp20+","1"
"11","73","0","0","0.19","FacSparseSp20","0","FacSparseSp20+","1"
"11","72","0","0","0.2","FacSparseSp20","0","FacSparseSp20+","1"
"11","68","0.2","0.2","0.33","FacSparseSp20","0","FacSparseSp20+","1"
"11","21","'-2.25","0","'-8.2","FacSparseSp20","0","FacSparseSp20+","1"
"11","10","'-0.28","0","'-7.91","FacSparseSp20","0","FacSparseSp20+","1"
"11","21","'-6.08","0","'-7.5","FacSparseSp20","0","FacSparseSp20+","1"
"11","15","'-1.19","0","'-7.14","FacSparseSp20","0","FacSparseSp20+","1"
"11","77","0","0","0.15","FacSparseSp20","0","FacSparseSp20+","1"
"11","30","0","0","'-0.3","FacSparseSp20","0","FacSparseSp20+","1"
"11","52","'-3.56","0","'-4.53","FacSparseSp20","0","FacSparseSp20+","1"
"11","64","'-2.18","'-2.18","'-3.21","FacSparseSp20","0","FacSparseSp20+","1"
"11","74","0.43","0.43","0.17","FacSparseSp20","0","FacSparseSp20+","1"
"11","42","0","0","'-0.36","FacSparseSp20","0","FacSparseSp20+","1"
"11","27","0","0","'-0.4","FacSparseSp20","0","FacSparseSp20+","1"
"11","35","0","0","'-0.41","FacSparseSp20","0","FacSparseSp20+","1"
"11","26","0","0","'-0.18","FacSparseSp20","0","FacSparseSp20+","1"
"11","32","0","0","'-0.27","FacSparseSp20","0","FacSparseSp20+","1"
"11","37","0","0","'-0.19","FacSparseSp20","0","FacSparseSp20+","1"
"11","37","'-0.51","0","0","FacSparseSp20","0","FacSparseSp20+","1"
"11","40","'-1.12","0","'-0.14","FacSparseSp20","0","FacSparseSp20+","1"
"11","77","0","0","0.06","FacSparseSp20","0","FacSparseSp20+","1"
"11","42","0","0","'-0.02","FacSparseSp20","0","FacSparseSp20+","1"
"11","50","'-0.24","0","'-0.04","FacSparseSp20","0","FacSparseSp20+","1"
"11","52","0","0","'-0.02","FacSparseSp20","0","FacSparseSp20+","1"
"11","60","0","0","0.03","FacSparseSp20","0","FacSparseSp20+","1"
"11","63","0","0","0.02","FacSparseSp20","0","FacSparseSp20+","1"
"11","65","0","0","0.04","FacSparseSp20","0","FacSparseSp20+","1"
"11","68","0","0","0.05","FacSparseSp20","0","FacSparseSp20+","1"
"11","72","0","0","0.02","FacSparseSp20","0","FacSparseSp20+","1"
"11","75","0","0","0.02","FacSparseSp20","0","FacSparseSp20+","1"
"11","74","0","0","0.11","FacSparseSp20","0","FacSparseSp20+","1"
"11","48","'-0.56","0","'-0.04","FacSparseSp20","0","FacSparseSp20+","1"
"11","58","'-2.68","'-2.68","'-3.28","FacSparseSp20","0","FacSparseSp20+","1"
"11","74","0","0","0.05","FacSparseSp20","0","FacSparseSp20+","1"
"11","67","0","0","0.03","FacSparseSp20","0","FacSparseSp20+","1"
"11","68","'-2.89","'-2.89","'-2.46","FacSparseSp20","0","FacSparseSp20+","1"
"11","72","'-1.09","'-1.09","'-2.34","FacSparseSp20","0","FacSparseSp20+","1"
"11","73","'-1.4","'-1.4","'-1.84","FacSparseSp20","0","FacSparseSp20+","1"
"11","90","1.69","1.69","0.59","FacSparseSp20","1","FacSparseSp20+","1"
"11","77","1.78","1.78","'-0.12","FacSparseSp20","0","FacSparseSp20+","1"
"11","75","1.8","1.8","'-0.08","FacSparseSp20","0","FacSparseSp20+","1"
"11","38","0","0","'-0.64","FacSparseSp20","0","FacSparseSp20+","1"
"11","24","0","0","'-0.65","FacSparseSp20","0","FacSparseSp20+","1"
"11","33","0","0","'-0.44","FacSparseSp20","0","FacSparseSp20+","1"
"11","72","0","0","0.08","FacSparseSp20","0","FacSparseSp20+","1"
"11","23","0","0","'-0.18","FacSparseSp20","0","FacSparseSp20+","1"
"11","35","0","0","'-0.2","FacSparseSp20","0","FacSparseSp20+","1"
"11","39","'-0.68","0","'-0.16","FacSparseSp20","0","FacSparseSp20+","1"
"11","40","'-1.18","0","'-0.17","FacSparseSp20","0","FacSparseSp20+","1"
"11","44","0","0","0.01","FacSparseSp20","0","FacSparseSp20+","1"
"11","49","'-0.46","0","0.03","FacSparseSp20","0","FacSparseSp20+","1"
"11","53","'-0.14","0","0.07","FacSparseSp20","0","FacSparseSp20+","1"
"11","54","0","0","0.06","FacSparseSp20","0","FacSparseSp20+","1"
"11","61","0","0","0.06","FacSparseSp20","0","FacSparseSp20+","1"
"11","65","0","0","0.07","FacSparseSp20","0","FacSparseSp20+","1"
"11","32","0","0","'-0.21","FacSparseSp20","0","FacSparseSp20+","1"
"11","36","0","0","'-0.37","FacSparseSp20","0","FacSparseSp20+","1"
"11","78","0","0","0.05","FacSparseSp20","0","FacSparseSp20+","1"
"11","33","0","0","'-0.78","FacSparseSp20","0","FacSparseSp20+","1"
"11","75","0.88","0.88","0.23","FacSparseSp20","0","FacSparseSp20+","1"
"11","72","0.52","0.52","0.25","FacSparseSp20","0","FacSparseSp20+","1"
"11","70","0.33","0.33","0.17","FacSparseSp20","0","FacSparseSp20+","1"
"11","65","'-0.35","0","0.18","FacSparseSp20","0","FacSparseSp20+","1"
"11","61","'-0.62","0","0.09","FacSparseSp20","0","FacSparseSp20+","1"
"11","58","'-0.35","0","0.07","FacSparseSp20","0","FacSparseSp20+","1"
"11","52","'-0.42","0","0","FacSparseSp20","0","FacSparseSp20+","1"
"11","47","'-1.26","0","'-0.1","FacSparseSp20","0","FacSparseSp20+","1"
"11","36","'-0.8","0","'-0.32","FacSparseSp20","0","FacSparseSp20+","1"
"11","77","0.52","0.52","0.24","FacSparseSp20","0","FacSparseSp20+","1"
"11","41","'-1.22","0","'-0.3","FacSparseSp20","0","FacSparseSp20+","1"
"11","35","'-1.44","0","'-0.62","FacSparseSp20","0","FacSparseSp20+","1"
"11","60","'-0.81","'-0.81","0.2","FacSparseSp20","0","FacSparseSp20+","1"
"11","61","0","0","0.13","FacSparseSp20","0","FacSparseSp20+","1"
"11","64","0","0","0.13","FacSparseSp20","0","FacSparseSp20+","1"
"11","67","0","0","0.18","FacSparseSp20","0","FacSparseSp20+","1"
"11","75","0","0","0.26","FacSparseSp20","0","FacSparseSp20+","1"
"11","77","0","0","0.23","FacSparseSp20","0","FacSparseSp20+","1"
"11","77","0","0","0.28","FacSparseSp20","0","FacSparseSp20+","1"
"11","77","0","0","0.21","FacSparseSp20","0","FacSparseSp20+","1"
"11","29","0.4","0.4","'-0.6","FacSparseSp20","0","FacSparseSp20+","1"
"11","76","1.41","1.41","0.28","FacSparseSp20","0","FacSparseSp20+","1"
"11","75","0.6","0.6","0.29","FacSparseSp20","0","FacSparseSp20+","1"
"11","71","'-0.1","'-0.1","0.18","FacSparseSp20","0","FacSparseSp20+","1"
"11","72","0","0","0.18","FacSparseSp20","0","FacSparseSp20+","1"
"11","74","0","0","0.16","FacSparseSp20","0","FacSparseSp20+","1"
"11","25","0","0","'-0.71","FacSparseSp20","0","FacSparseSp20+","1"
"11","77","0","0","0.28","FacSparseSp20","0","FacSparseSp20+","1"
"11","75","0","0","0.26","FacSparseSp20","0","FacSparseSp20+","1"
"11","77","0","0","0.15","FacSparseSp20","0","FacSparseSp20+","1"
"11","74","0","0","0.19","FacSparseSp20","1","FacSparseSp20+","1"
"11","71","0.23","0.23","0.18","FacSparseSp20","0","FacSparseSp20+","1"
"11","68","0.35","0.35","0.11","FacSparseSp20","0","FacSparseSp20+","1"
"11","77","0.56","0.56","0.28","FacSparseSp20","0","FacSparseSp20+","1"
"11","63","0","0","0.11","FacSparseSp20","0","FacSparseSp20+","1"
"11","54","'-0.69","0","0.04","FacSparseSp20","0","FacSparseSp20+","1"
"11","43","0","0","'-0.24","FacSparseSp20","0","FacSparseSp20+","1"
"11","33","0","0","'-0.31","FacSparseSp20","0","FacSparseSp20+","1"
"11","38","0","0","'-0.45","FacSparseSp20","0","FacSparseSp20+","1"
"11","28","0","0","'-0.67","FacSparseSp20","0","FacSparseSp20+","1"
"11","34","0","0","'-0.98","FacSparseSp20","0","FacSparseSp20+","1"
"11","63","'-0.59","'-0.59","0.28","FacSparseSp20","0","FacSparseSp20+","1"
"11","65","'-0.22","'-0.22","0.18","FacSparseSp20","0","FacSparseSp20+","1"
"11","68","'-0.25","'-0.25","0.21","FacSparseSp20","0","FacSparseSp20+","1"
"11","58","'-0.69","0","'-0.02","FacSparseSp20","0","FacSparseSp20+","1"
"11","74","0.74","0.74","0.23","FacSparseSp20","0","FacSparseSp20+","1"
"11","49","0","0","'-0.1","FacSparseSp20","0","FacSparseSp20+","1"
"11","66","'-0.63","0","0.17","FacSparseSp20","0","FacSparseSp20+","1"
"11","41","0","0","'-1.11","FacSparseSp20","0","FacSparseSp20+","1"
"11","50","'-1.08","0","'-0.07","FacSparseSp20","0","FacSparseSp20+","1"
"11","53","0","0","'-0.05","FacSparseSp20","0","FacSparseSp20+","1"
"11","52","0","0","0.08","FacSparseSp20","0","FacSparseSp20+","1"
"11","55","0","0","0.09","FacSparseSp20","0","FacSparseSp20+","1"
"11","67","0","0","0.23","FacSparseSp20","0","FacSparseSp20+","1"
"11","71","0","0","0.23","FacSparseSp20","0","FacSparseSp20+","1"
"11","72","0","0","0.3","FacSparseSp20","0","FacSparseSp20+","1"
"11","76","0","0","0.29","FacSparseSp20","0","FacSparseSp20+","1"
"11","40","0","0","'-0.73","FacSparseSp20","0","FacSparseSp20+","1"
"11","80","0","0","0.21","FacSparseSp20","0","FacSparseSp20+","1"
"11","75","0","0","0.28","FacSparseSp20","0","FacSparseSp20+","1"
"11","75","0.61","0.61","0.24","FacSparseSp20","0","FacSparseSp20+","1"
"11","67","0","0","0.03","FacSparseSp20","0","FacSparseSp20+","1"
"11","63","0","0","0.11","FacSparseSp20","0","FacSparseSp20+","1"
"11","53","0","0","'-0.01","FacSparseSp20","0","FacSparseSp20+","1"
"11","71","0","0","0.13","FacSparseSp20","0","FacSparseSp20+","1"
"11","65","'-0.77","'-0.77","0.28","FacSparseSp20","0","FacSparseSp20+","1"
"11","55","0","0","'-0.04","FacSparseSp20","0","FacSparseSp20+","1"
"11","67","0","0","0.33","FacSparseSp20","0","FacSparseSp20+","1"
"11","80","0.08","0.08","0.19","FacSparseSp20","0","FacSparseSp20+","1"
"11","49","0","0","'-0.42","FacSparseSp20","0","FacSparseSp20+","1"
"11","70","0.31","0.31","0.21","FacSparseSp20","0","FacSparseSp20+","1"
"11","59","0","0","'-0.16","FacSparseSp20","0","FacSparseSp20+","1"
"11","45","0","0","'-0.2","FacSparseSp20","0","FacSparseSp20+","1"
"11","41","0","0","'-0.2","FacSparseSp20","0","FacSparseSp20+","1"
"11","47","0","0","'-0.39","FacSparseSp20","0","FacSparseSp20+","1"
"11","52","0","0","'-0.05","FacSparseSp20","0","FacSparseSp20+","1"
"11","57","0","0","0.05","FacSparseSp20","0","FacSparseSp20+","1"
"11","34","0","0","'-0.44","FacSparseSp20","0","FacSparseSp20+","1"
"11","52","'-1.53","0","0.49","FacSparseSp20","0","FacSparseSp20+","1"
"11","54","0","0","0.62","FacSparseSp20","0","FacSparseSp20+","1"
"11","58","0","0","0.42","FacSparseSp20","0","FacSparseSp20+","1"
"11","61","0","0","0.46","FacSparseSp20","0","FacSparseSp20+","1"
"11","39","0","0","'-0.7","FacSparseSp20","0","FacSparseSp20+","1"
"11","74","0","0","0.56","FacSparseSp20","0","FacSparseSp20+","1"
"11","62","0","0","'-0.03","FacSparseSp20","0","FacSparseSp20+","1"
"11","68","'-0.44","0","0.23","FacSparseSp20","0","FacSparseSp20+","1"
"11","71","'-0.4","0","0.23","FacSparseSp20","0","FacSparseSp20+","1"
"11","68","0","0","0.67","FacSparseSp20","0","FacSparseSp20+","1"
"11","76","1.06","1.06","0.38","FacSparseSp20","0","FacSparseSp20+","1"
"11","74","0","0","0.36","FacSparseSp20","0","FacSparseSp20+","1"
"11","77","0","0","0.46","FacSparseSp20","0","FacSparseSp20+","1"
"11","75","0","0","0.55","FacSparseSp20","0","FacSparseSp20+","1"
"11","80","1.08","1.08","0.35","FacSparseSp20","0","FacSparseSp20+","1"
"12","75","1.85","1.85","0.11","FacDenseSp20","1","FacDenseSp20","0"
"12","50","'-2.91","0","'-1.25","FacDenseSp20","0","FacDenseSp20","0"
"12","18","'-0.86","0","'-1.05","FacDenseSp20","0","FacDenseSp20","0"
"12","72","'-3.3","'-3.3","1.64","FacDenseSp20","0","FacDenseSp20","0"
"12","72","'-0.96","'-0.96","1.42","FacDenseSp20","0","FacDenseSp20","0"
"12","78","'-0.11","'-0.11","1.16","FacDenseSp20","0","FacDenseSp20","0"
"12","58","'-0.83","0","'-0.68","FacDenseSp20","0","FacDenseSp20","0"
"12","80","'-0.12","'-0.12","0.81","FacDenseSp20","0","FacDenseSp20","0"
"12","82","'-0.81","'-0.81","0.34","FacDenseSp20","0","FacDenseSp20","0"
"12","79","'-1.27","'-1.27","0.16","FacDenseSp20","0","FacDenseSp20","0"
"12","80","3.28","3.28","0.21","FacDenseSp20","1","FacDenseSp20","0"
"12","17","'-0.13","0","'-1.06","FacDenseSp20","0","FacDenseSp20","0"
"12","85","2.9","2.9","0.99","FacDenseSp20","1","FacDenseSp20","0"
"12","17","0","0","'-0.86","FacDenseSp20","0","FacDenseSp20","0"
"12","64","'-0.41","0","'-0.04","FacDenseSp20","0","FacDenseSp20","0"
"12","22","'-1.5","0","'-0.54","FacDenseSp20","0","FacDenseSp20","0"
"12","13","0.71","0.71","'-5.38","FacDenseSp20","0","FacDenseSp20","0"
"12","46","'-3.11","0","'-1.33","FacDenseSp20","0","FacDenseSp20","0"
"12","78","0.25","0.25","0.24","FacDenseSp20","0","FacDenseSp20","0"
"12","79","0.8","0.8","0.29","FacDenseSp20","0","FacDenseSp20","0"
"12","78","0.5","0.5","0.2","FacDenseSp20","0","FacDenseSp20","0"
"12","81","'-0.34","'-0.34","0.15","FacDenseSp20","0","FacDenseSp20","0"
"12","80","'-0.21","'-0.21","0.06","FacDenseSp20","0","FacDenseSp20","0"
"12","75","0.59","0.59","0.12","FacDenseSp20","0","FacDenseSp20","0"
"12","70","0.93","0.93","0.03","FacDenseSp20","0","FacDenseSp20","0"
"12","68","0.35","0.35","0.03","FacDenseSp20","0","FacDenseSp20","0"
"12","54","0.2","0.2","'-0.1","FacDenseSp20","0","FacDenseSp20","0"
"12","43","'-0.71","0","'-0.09","FacDenseSp20","0","FacDenseSp20","0"
"12","38","0","0","'-0.38","FacDenseSp20","0","FacDenseSp20","0"
"12","32","'-1.65","0","'-0.45","FacDenseSp20","0","FacDenseSp20","0"
"12","25","'-1.15","0","'-0.59","FacDenseSp20","0","FacDenseSp20","0"
"12","20","'-1.04","0","'-0.83","FacDenseSp20","0","FacDenseSp20","0"
"12","38","'-2.37","0","'-1.91","FacDenseSp20","0","FacDenseSp20","0"
"12","26","'-0.19","0","'-0.12","FacDenseSp20","0","FacDenseSp20","0"
"12","25","'-2.81","0","'-2.87","FacDenseSp20","0","FacDenseSp20","0"
"12","20","'-0.19","0","'-0.49","FacDenseSp20","0","FacDenseSp20","0"
"12","20","'-1.01","0","'-0.35","FacDenseSp20","0","FacDenseSp20","0"
"12","61","'-0.95","'-0.95","'-0.13","FacDenseSp20","0","FacDenseSp20","0"
"12","61","'-0.13","'-0.13","0.02","FacDenseSp20","0","FacDenseSp20","0"
"12","66","'-0.2","'-0.2","0.07","FacDenseSp20","0","FacDenseSp20","0"
"12","75","0.18","0.18","0.14","FacDenseSp20","0","FacDenseSp20","0"
"12","23","'-0.07","0","'-0.48","FacDenseSp20","0","FacDenseSp20","0"
"12","70","0.43","0.43","0.09","FacDenseSp20","0","FacDenseSp20","0"
"12","74","0.98","0.98","0.15","FacDenseSp20","0","FacDenseSp20","0"
"12","76","0.71","0.71","0.1","FacDenseSp20","0","FacDenseSp20","0"
"12","74","0.72","0.72","0.1","FacDenseSp20","0","FacDenseSp20","0"
"12","65","0.59","0.59","0.16","FacDenseSp20","0","FacDenseSp20","0"
"12","56","0.47","0.47","0.21","FacDenseSp20","0","FacDenseSp20","0"
"12","13","0","0","'-5.22","FacDenseSp20","0","FacDenseSp20","0"
"12","79","'-0.73","'-0.73","0.11","FacDenseSp20","0","FacDenseSp20","0"
"12","32","'-1.36","0","'-0.17","FacDenseSp20","0","FacDenseSp20","0"
"12","34","'-0.53","0","'-0.06","FacDenseSp20","0","FacDenseSp20","0"
"12","40","'-0.9","0","'-0.06","FacDenseSp20","0","FacDenseSp20","0"
"12","20","'-2.69","0","'-3.03","FacDenseSp20","0","FacDenseSp20","0"
"12","16","'-1.04","0","'-4.05","FacDenseSp20","0","FacDenseSp20","0"
"12","14","'-2.16","0","'-4.11","FacDenseSp20","0","FacDenseSp20","0"
"12","14","1.66","1.66","'-4.26","FacDenseSp20","0","FacDenseSp20","0"
"12","69","0.07","0.07","0.11","FacDenseSp20","0","FacDenseSp20","0"
"12","73","0.4","0.4","0.13","FacDenseSp20","0","FacDenseSp20","0"
"12","79","'-0.2","'-0.2","0.09","FacDenseSp20","0","FacDenseSp20","0"
"12","75","'-0.29","'-0.29","0.11","FacDenseSp20","0","FacDenseSp20","0"
"12","82","0","0","0.09","FacDenseSp20","0","FacDenseSp20","0"
"12","74","1.05","1.05","0.13","FacDenseSp20","0","FacDenseSp20","0"
"12","77","0.33","0.33","0.06","FacDenseSp20","0","FacDenseSp20","0"
"12","75","0.26","0.26","0.03","FacDenseSp20","0","FacDenseSp20","0"
"12","60","0.44","0.44","0.09","FacDenseSp20","0","FacDenseSp20","0"
"12","51","0.35","0.35","0.09","FacDenseSp20","0","FacDenseSp20","0"
"12","48","'-0.29","0","0.06","FacDenseSp20","0","FacDenseSp20","0"
"12","30","'-2.41","0","'-2.46","FacDenseSp20","0","FacDenseSp20","0"
"12","12","1.05","1.05","'-4.77","FacDenseSp20","0","FacDenseSp20","0"
"12","52","0.22","0.22","'-0.2","FacDenseSp20","0","FacDenseSp20","0"
"12","18","'-2.19","0","'-4.29","FacDenseSp20","0","FacDenseSp20","0"
"12","87","0.2","0.2","0.18","FacDenseSp20","0","FacDenseSp20","0"
"12","82","0.66","0.66","0.16","FacDenseSp20","0","FacDenseSp20","0"
"12","77","0.36","0.36","0.05","FacDenseSp20","0","FacDenseSp20","0"
"12","79","0.78","0.78","0.01","FacDenseSp20","0","FacDenseSp20","0"
"12","72","'-0.46","'-0.46","0","FacDenseSp20","0","FacDenseSp20","0"
"12","69","'-0.29","'-0.29","'-0.05","FacDenseSp20","0","FacDenseSp20","0"
"12","21","0.61","0.61","'-3.43","FacDenseSp20","0","FacDenseSp20","0"
"12","61","0.11","0.11","'-0.15","FacDenseSp20","0","FacDenseSp20","0"
"12","39","'-0.76","0","'-0.44","FacDenseSp20","0","FacDenseSp20","0"
"12","33","'-0.75","0","'-0.52","FacDenseSp20","0","FacDenseSp20","0"
"12","25","'-1.22","0","'-0.56","FacDenseSp20","0","FacDenseSp20","0"
"12","22","'-1.41","0","'-0.53","FacDenseSp20","0","FacDenseSp20","0"
"12","17","'-0.3","0","'-0.88","FacDenseSp20","0","FacDenseSp20","0"
"12","18","0.16","0.16","'-0.93","FacDenseSp20","0","FacDenseSp20","0"
"12","57","'-1.21","0","'-0.09","FacDenseSp20","0","FacDenseSp20","0"
"12","19","0.81","0.81","'-3.53","FacDenseSp20","0","FacDenseSp20","0"
"12","17","0.76","0.76","'-3.68","FacDenseSp20","0","FacDenseSp20","0"
"12","14","'-1.3","0","'-3.1","FacDenseSp20","0","FacDenseSp20","0"
"12","87","0.8","0.8","0.35","FacDenseSp20","0","FacDenseSp20","0"
"12","82","1.11","1.11","0.44","FacDenseSp20","0","FacDenseSp20","0"
"12","80","2.8","2.8","0.06","FacDenseSp20","1","FacDenseSp20","0"
"12","78","0.79","0.79","'-0.01","FacDenseSp20","0","FacDenseSp20","0"
"12","72","'-2.06","'-2.06","0.02","FacDenseSp20","0","FacDenseSp20","0"
"12","67","'-2.17","'-2.17","'-0.32","FacDenseSp20","0","FacDenseSp20","0"
"12","61","'-2.06","'-2.06","'-0.71","FacDenseSp20","0","FacDenseSp20","0"
"12","58","'-1.13","0","'-0.44","FacDenseSp20","0","FacDenseSp20","0"
"12","52","'-0.97","0","'-1.04","FacDenseSp20","0","FacDenseSp20","0"
"12","37","'-2.3","0","'-1.93","FacDenseSp20","0","FacDenseSp20","0"
"12","31","'-3.52","0","'-2.13","FacDenseSp20","0","FacDenseSp20","0"
"12","26","'-1.33","0","'-2.31","FacDenseSp20","0","FacDenseSp20","0"
"12","19","'-2.24","0","'-2.55","FacDenseSp20","0","FacDenseSp20","0"
"12","16","'-1.36","0","'-2.96","FacDenseSp20","0","FacDenseSp20","0"
"12","15","'-0.58","0","'-3.18","FacDenseSp20","0","FacDenseSp20","0"
"12","17","0.4","0.4","'-0.88","FacDenseSp20","0","FacDenseSp20","0"
"12","16","'-1.99","0","'-4.3","FacDenseSp20","0","FacDenseSp20","0"
"12","19","'-0.54","0","'-0.96","FacDenseSp20","0","FacDenseSp20","0"
"12","21","0.08","0.08","'-1.23","FacDenseSp20","0","FacDenseSp20","0"
"12","80","3.42","3.42","2.08","FacDenseSp20","1","FacDenseSp20","0"
"12","77","1.71","1.71","1.75","FacDenseSp20","0","FacDenseSp20","0"
"12","82","0.88","0.88","1.28","FacDenseSp20","0","FacDenseSp20","0"
"12","81","'-1.95","'-1.95","0.54","FacDenseSp20","0","FacDenseSp20","0"
"12","85","2.08","2.08","0.31","FacDenseSp20","1","FacDenseSp20","0"
"12","79","'-1.61","'-1.61","'-0.24","FacDenseSp20","0","FacDenseSp20","0"
"12","18","'-1.27","0","'-1.19","FacDenseSp20","0","FacDenseSp20","0"
"12","75","'-1.7","'-1.7","'-0.58","FacDenseSp20","0","FacDenseSp20","0"
"12","70","'-2.58","0","'-1.07","FacDenseSp20","0","FacDenseSp20","0"
"12","53","'-1.88","0","'-2.23","FacDenseSp20","0","FacDenseSp20","0"
"12","44","'-3.72","0","'-2.65","FacDenseSp20","0","FacDenseSp20","0"
"12","37","'-1.88","0","'-2.94","FacDenseSp20","0","FacDenseSp20","0"
"12","30","'-3.85","0","'-3.42","FacDenseSp20","0","FacDenseSp20","0"
"12","22","'-1.84","0","'-4.01","FacDenseSp20","0","FacDenseSp20","0"
"12","73","'-1.24","'-1.24","'-0.3","FacDenseSp20","0","FacDenseSp20","0"
"12","16","1.14","1.14","'-1.15","FacDenseSp20","0","FacDenseSp20","0"
"12","16","'-0.61","0","'-1.18","FacDenseSp20","0","FacDenseSp20","0"
"12","18","'-0.54","0","'-0.84","FacDenseSp20","0","FacDenseSp20","0"
"12","82","0.71","0.71","0.3","FacDenseSp20","0","FacDenseSp20","0"
"12","82","1","1","0.29","FacDenseSp20","0","FacDenseSp20","0"
"12","82","'-0.36","'-0.36","0.06","FacDenseSp20","0","FacDenseSp20","0"
"12","78","0.81","0.81","0.1","FacDenseSp20","0","FacDenseSp20","0"
"12","78","'-0.46","'-0.46","0.01","FacDenseSp20","0","FacDenseSp20","0"
"12","73","0.71","0.71","0.01","FacDenseSp20","0","FacDenseSp20","0"
"12","66","0.97","0.97","0.03","FacDenseSp20","0","FacDenseSp20","0"
"12","64","'-0.29","'-0.29","'-0.05","FacDenseSp20","0","FacDenseSp20","0"
"12","58","'-0.34","0","'-0.1","FacDenseSp20","0","FacDenseSp20","0"
"12","43","'-0.42","0","'-0.39","FacDenseSp20","0","FacDenseSp20","0"
"12","35","'-0.82","0","'-0.37","FacDenseSp20","0","FacDenseSp20","0"
"12","28","'-0.84","0","'-0.55","FacDenseSp20","0","FacDenseSp20","0"
"12","25","'-1.78","0","'-0.73","FacDenseSp20","0","FacDenseSp20","0"
"12","16","'-1.14","0","'-0.81","FacDenseSp20","0","FacDenseSp20","0"
"12","17","'-0.51","0","'-0.73","FacDenseSp20","0","FacDenseSp20","0"
"12","19","'-0.05","0","'-1.23","FacDenseSp20","0","FacDenseSp20","0"
"12","54","'-0.35","0","0.1","FacDenseSp20","0","FacDenseSp20","0"
"12","41","'-0.59","0","'-0.03","FacDenseSp20","0","FacDenseSp20","0"
"12","36","'-0.54","0","'-0.04","FacDenseSp20","0","FacDenseSp20","0"
"12","66","'-0.48","'-0.48","'-0.18","FacDenseSp20","0","FacDenseSp20","0"
"12","72","0.29","0.29","0","FacDenseSp20","0","FacDenseSp20","0"
"12","76","'-0.23","'-0.23","0.01","FacDenseSp20","0","FacDenseSp20","0"
"12","82","'-0.14","'-0.14","0.09","FacDenseSp20","0","FacDenseSp20","0"
"12","83","0.27","0.27","0.26","FacDenseSp20","0","FacDenseSp20","0"
"12","84","0.89","0.89","0.31","FacDenseSp20","0","FacDenseSp20","0"
"12","82","'-1.26","'-1.26","0.43","FacDenseSp20","0","FacDenseSp20","0"
"12","81","1.75","1.75","0.49","FacDenseSp20","1","FacDenseSp20","0"
"12","14","2.05","2.05","'-4.23","FacDenseSp20","0","FacDenseSp20","0"
"12","17","1.22","1.22","'-4.33","FacDenseSp20","0","FacDenseSp20","0"
"12","18","0","0","'-4.23","FacDenseSp20","0","FacDenseSp20","0"
"12","16","'-1.41","0","'-3.96","FacDenseSp20","0","FacDenseSp20","0"
"12","20","'-1.58","0","'-3.92","FacDenseSp20","0","FacDenseSp20","0"
"12","20","'-2.02","0","'-3.19","FacDenseSp20","0","FacDenseSp20","0"
"12","26","'-2.32","0","'-2.78","FacDenseSp20","0","FacDenseSp20","0"
"12","32","'-2.79","0","'-2.87","FacDenseSp20","0","FacDenseSp20","0"
"12","35","'-1.52","0","'-1.97","FacDenseSp20","0","FacDenseSp20","0"
"12","41","'-1.45","0","'-2.12","FacDenseSp20","0","FacDenseSp20","0"
"12","55","'-1.55","0","'-1.57","FacDenseSp20","0","FacDenseSp20","0"
"12","64","'-1.37","'-1.37","'-1.02","FacDenseSp20","0","FacDenseSp20","0"
"12","69","'-2.05","'-2.05","'-0.85","FacDenseSp20","0","FacDenseSp20","0"
"12","76","'-0.88","'-0.88","'-0.32","FacDenseSp20","0","FacDenseSp20","0"
"12","82","0.14","0.14","'-0.01","FacDenseSp20","0","FacDenseSp20","0"
"12","83","0.49","0.49","0.42","FacDenseSp20","0","FacDenseSp20","0"
"12","85","'-0.18","'-0.18","0.94","FacDenseSp20","0","FacDenseSp20","0"
"12","58","'-0.35","0","'-0.38","FacDenseSp20","0","FacDenseSp20","0"
"12","87","2.11","2.11","0.99","FacDenseSp20","1","FacDenseSp20","0"
"12","45","'-0.48","0","'-0.44","FacDenseSp20","0","FacDenseSp20","0"
"12","36","'-1.47","0","'-0.72","FacDenseSp20","0","FacDenseSp20","0"
"12","17","0.38","0.38","'-1.52","FacDenseSp20","0","FacDenseSp20","0"
"12","16","0.16","0.16","'-0.69","FacDenseSp20","0","FacDenseSp20","0"
"12","22","'-1.22","0","'-0.42","FacDenseSp20","0","FacDenseSp20","0"
"12","25","'-1.5","0","'-0.42","FacDenseSp20","0","FacDenseSp20","0"
"12","30","'-1.39","0","'-0.15","FacDenseSp20","0","FacDenseSp20","0"
"12","34","'-0.55","0","'-0.1","FacDenseSp20","0","FacDenseSp20","0"
"12","41","0.81","0.81","0.26","FacDenseSp20","0","FacDenseSp20","0"
